Date,ret_net,ret_gross,ret_bm,turnover,tcost,ret_rf,w_US,w_CH,w_EU,w_JP,w_UK,w_AU,w_EM
2018-07-31,0.00935017080612923,0.00935017080612923,0.018197978960937222,0.7431080521255986,0.0,0.0021021013305981,0.8530998454660503,-0.6398248840995377,-0.6398248840995377,-0.6398248840995377,0.10663748068325629,0.8530998454660503,0.10663748068325629
2018-08-31,-0.017596335075379447,-0.017596335075379447,0.007470467098558142,0.7566197150359832,0.0,0.0023025317718852,0.8540779848737097,-0.6405584886552823,-0.6405584886552823,-0.6405584886552823,0.10675974810921371,0.10675974810921371,0.8540779848737097
2018-09-30,0.027022129750873612,0.027022129750873612,0.00017961234171837148,0.5464177288953255,0.0,0.0019017109693872,0.6383819858983248,-0.6383819858983248,-0.6383819858983248,-0.6383819858983248,0.0,0.6383819858983248,0.6383819858983248
2018-10-31,0.029162392572813958,0.029162392572813958,-0.05089088896166527,2.5509467884146,0.0,0.0023025317718852,0.6417146269511119,0.6417146269511119,-0.6417146269511119,0.6417146269511119,-0.6417146269511119,-0.6417146269511119,0.0
2018-11-30,0.005358985636867579,0.005358985636867579,0.009277632377109324,1.9098007160108825,0.0,0.0021021013305981,0.6311454644159493,0.6311454644159493,-0.6311454644159493,-0.6311454644159493,0.6311454644159493,0.0,-0.6311454644159493
2018-12-31,0.010526207517920234,0.010526207517920234,-0.03862919025767331,2.5103292850247865,0.0,0.0019017109693872,0.831919840690447,-0.6239398805178352,-0.6239398805178352,0.831919840690447,-0.6239398805178352,0.10398998008630587,0.10398998008630587
2019-01-31,-0.006788664565683014,-0.006788664565683014,0.05281229176722513,1.7928043579433928,0.0,0.0021021013305981,0.6253096455405172,0.6253096455405172,-0.6253096455405172,-0.6253096455405172,-0.6253096455405172,0.6253096455405172,0.0
2019-02-28,-0.001929410558839171,-0.001929410558839171,0.015450365544845024,2.6192598466569033,0.0,0.0019017109693872,0.6657549749866682,-0.6657549749866682,0.0,0.6657549749866682,-0.6657549749866682,-0.6657549749866682,0.6657549749866682
2019-03-31,-0.0002843407901718658,-0.0002843407901718658,0.013444374000768367,2.6692564261654357,0.0,0.0021021013305981,-0.6659256898583118,-0.6659256898583118,-0.6659256898583118,0.6659256898583118,0.6659256898583118,0.6659256898583118,0.0
2019-04-30,0.021799819259168404,0.021799819259168404,0.020777573931244575,2.014601465826774,0.0,0.0021021013305981,0.6674155108456443,-0.6674155108456443,-0.6674155108456443,0.0,0.6674155108456443,-0.6674155108456443,0.6674155108456443
2019-05-31,-0.05803361658205786,-0.05803361658205786,-0.029996475949694235,1.2543266237625976,0.0,0.0022023115407312,0.9009806156802688,-0.6757354617602016,-0.6757354617602016,-0.6757354617602016,0.9009806156802688,0.1126225769600336,0.1126225769600336
2019-06-30,-0.019935825465141027,-0.019935825465141027,0.04999135496314566,0.6406609298612026,0.0,0.0020019011404841,1.2335199372138625,-0.6852888540077016,-0.6852888540077016,-0.6852888540077016,0.2741155416030806,0.2741155416030806,0.2741155416030806
2019-07-31,0.04418964043327575,0.04418964043327575,0.0015678813367745459,2.731351733560938,0.0,0.0022023115407312,0.658806516460735,0.658806516460735,-0.658806516460735,0.658806516460735,-0.658806516460735,-0.658806516460735,0.0
2019-08-31,0.044723149226099455,0.044723149226099455,-0.002773893700075858,1.4066369628348392,0.0,0.0022023115407312,0.0,0.6805245508855069,0.6805245508855069,0.6805245508855069,-0.6805245508855069,-0.6805245508855069,-0.6805245508855069
2019-09-30,-0.020145572233982934,-0.020145572233982934,0.00862274153863729,1.3718638287486398,0.0,0.0020019011404841,0.6550133520021503,0.6550133520021503,-0.6550133520021503,0.6550133520021503,-0.6550133520021503,-0.6550133520021503,0.0
2019-10-31,-0.054265790678679156,-0.054265790678679156,0.018173240003715785,0.055166536369636865,0.0,0.0023025317718852,0.633543966559157,0.633543966559157,-0.633543966559157,0.633543966559157,-0.633543966559157,-0.633543966559157,0.0
