Date,ret_net,ret_gross,ret_bm,turnover,tcost,ret_rf,w_CH,w_EU,w_AU,w_US,w_EM,w_UK,w_JP
1999-04-30,0.0,0.0,0.0,0.0,0.0,0.0042084106495823,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-05-31,-0.00028668269695097,-0.00028668269695097,0.0,0.9999999999999999,0.0,0.0040076091277567,-0.5000000000000001,0.08333333333333333,0.6666666666666666,-0.5000000000000001,0.08333333333333333,0.08333333333333333,0.08333333333333333
1999-06-30,-0.003384044487959148,-0.003384044487959148,0.0,1.4164708412471068,0.0,0.0044092523317122,0.5,0.0,-0.5,-0.5,0.5,0.0,0.0
1999-07-31,-0.002785123944387402,-0.002785123944387402,0.0,1.001188122268125,0.0,0.0042084106495823,-0.5,0.0,0.0,-0.5,0.5,0.0,0.5
1999-08-31,9.103688600094802e-06,9.103688600094802e-06,0.0,0.8332710312817664,0.0,0.0044092523317122,-0.5000000000000001,0.08333333333333333,0.6666666666666666,-0.5000000000000001,0.08333333333333333,0.08333333333333333,0.08333333333333333
1999-09-30,-0.005978286198762395,-0.005978286198762395,0.0,1.0004083528176178,0.0,0.0042084106495823,0.5,0.0,0.5,-0.5,-0.5,0.0,0.0
1999-10-31,0.00026119907965932443,0.00026119907965932443,0.0,0.5031479838691952,0.0,0.0042084106495823,0.5,0.0,0.0,-0.5,-0.5,0.0,0.5
1999-11-30,0.001812568053855601,0.001812568053855601,0.0,1.499467549509691,0.0,0.0042084106495823,-0.5,0.0,0.5,-0.5,0.5,0.0,0.0
1999-12-31,0.002376086096233243,0.002376086096233243,0.0,1.0006685352746072,0.0,0.0044092523317122,-0.5,0.0,-0.5,0.0,0.5,0.0,0.5
2000-01-31,0.0003730058541075998,0.0003730058541075998,0.0,1.0013924841376305,0.0,0.0040076091277567,0.5,0.0,-0.5,-0.5,0.5,0.0,0.0
2000-02-29,-0.00015295787670555058,-0.00015295787670555058,-0.001212828824101564,0.6656405816592758,0.0,0.0040076091277567,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
2000-03-31,0.0007699208490971053,0.0007699208490971053,0.05442926311149998,0.0008868551634266253,0.0,0.0046101341821787,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
