Date,ret_net,ret_gross,ret_bm,turnover,tcost,ret_rf,w_AU,w_CH,w_EM,w_EU,w_JP,w_UK,w_US
2000-04-30,0.029439543105411078,0.029439543105411078,-0.04189354443008353,0.0,0.0,0.0046,-0.17121488755991077,-0.5858043618917108,0.0,0.03392157589858552,-0.3701412839370114,0.6596707508714652,0.4630077497239933
2000-05-31,-0.028578877033564248,-0.028578877033564248,-0.0240841056576665,0.5897565737861956,0.0,0.005,-0.40169332024544196,-0.6260013447988114,0.0,-0.21030101671108883,0.2048208470249174,0.594804921103903,0.4097910365929574
2000-06-30,-0.02911429120083989,-0.02911429120083989,0.034036034612150434,0.022986519519626603,0.0,0.004,-0.42600144058714695,-0.6284344209191342,0.0,-0.20697066116758564,0.20632118953420167,0.6175280771996482,0.40844296473917685
2000-07-31,0.019057320145674333,0.019057320145674333,-0.028303681231480637,0.03138074256689102,0.0,0.0048,-0.39370171498059076,-0.592383877240746,0.0,-0.19666540883827513,0.1950652345130938,0.6015868751900073,0.4051562115021852
2000-08-31,0.009241564003115467,0.009241564003115467,0.03308973207497812,0.3208021328768509,0.0,0.005,-0.6431910790114826,-0.42379421344133167,0.0,-0.032630466057445184,0.1738955618040142,0.559566478850426,0.3753952818589344
2000-09-30,0.042754704386057135,0.042754704386057135,-0.053066579706538164,0.026211530593962352,0.0,0.0051,-0.6111013928690961,-0.447427955935406,0.0,-0.03391651431863293,0.16767072256982118,0.5917413591422488,0.37578848579712193
2000-10-31,0.03673671196457479,0.03673671196457479,-0.01708632889252326,0.1474926127964921,0.0,0.005600000000000001,-0.5572147479277204,-0.3722560360937859,0.0,-0.18671963394548763,0.19179223742702894,0.5721800126704444,0.3889548798340954
2000-11-30,-0.009226642461702472,-0.009226642461702472,-0.0606601940442153,0.7766088759926677,0.0,0.0051,-0.5887830471326101,-0.19977942339109028,0.0,0.3960629922008975,-0.3788252146718149,0.5692368348725274,0.19286121566038777
2000-12-31,0.025600178697418763,0.025600178697418763,0.01591946220662588,0.021851098759933907,0.0,0.005,-0.613479286792577,-0.20685720576923247,0.0,0.41678122138520285,-0.37099539895171985,0.6069059713373482,0.19324487748839692
2001-01-31,0.006137696625922312,0.006137696625922312,0.019407621548701348,0.18701530862764623,0.0,0.0054,-0.6108999918952019,-0.03206754676709287,0.0,0.3562094375753849,-0.4143243010640592,0.5440101663254123,0.1632099324514787
2001-02-28,0.01845555750246239,0.01845555750246239,-0.08428769373237754,0.9538141129140983,0.0,0.0038,-0.6856515017278788,0.5614382019697114,0.0,0.35336795997889087,-0.07095872117171192,-0.2831675239374437,0.14342714239089513
2001-03-31,0.01567464153819636,0.01567464153819636,-0.0655272686679571,0.27602314714362153,0.0,0.0042,-0.5263804899335621,0.6813783571593658,0.0,0.2705810911231627,-0.1318837872604246,-0.3493115638674566,0.07129103431711138
2001-04-30,-0.029282550785839422,-0.029282550785839422,0.07430005225069602,0.3993142802801915,0.0,0.0039000000000000003,-0.6643555848807446,0.5657566157936438,0.0,0.3695701080824281,0.16865469677732942,-0.4357724950976319,-0.03313589146086451
2001-05-31,-0.006099960429691903,-0.006099960429691903,-0.012220869933740608,0.2283678953893993,0.0,0.0032,-0.6162780642306629,0.5371689409835928,0.0,0.15598136714469815,0.3725221341689596,-0.4226943337744801,-0.03280000472179971
2001-06-30,-0.023034926521205437,-0.023034926521205437,-0.030863021105020816,0.21770496984474053,0.0,0.0028000000000000004,-0.6334114606694176,0.5611747247480766,0.0,-0.033120120696739384,0.34546512493468867,-0.4279440780926731,0.16480088325485895
2001-07-31,0.022635547157808873,0.022635547157808873,-0.013128855292933617,0.21349157531752433,0.0,0.003,-0.6205386031941323,0.5779305814210896,0.0,0.16913284428258304,0.3580510968785626,-0.4291902787336684,-0.032750093496625936
2001-08-31,0.027005921835386987,0.027005921835386987,-0.047819612566213254,1.194785280331144,0.0,0.0031,0.5852274392386134,0.14615902607939918,0.0,-0.07329828539401766,0.36910087245731743,-0.7187186787668715,-0.28146445177905366
2001-09-30,-0.05667470774888037,-0.05667470774888037,-0.08808865963568435,0.2351756024961864,0.0,0.0028000000000000004,0.5296337790602486,-0.0730900933984544,0.0,0.14253369005292005,0.3531320418875145,-0.7237119640599107,-0.28517216129119805
2001-10-31,0.015313372375343475,0.015313372375343475,0.019328349104505538,0.24543837063641302,0.0,0.0022,0.5580401647171159,-0.06742082669470084,0.0,0.3363277234540774,0.1325270816950005,-0.6720987205450657,-0.2720620502510832
